0.18519,21.652,2.4672,0.94362
0.37037,21.658,2.4672,0.94369
0.55556,21.661,2.4673,0.94371
0.74074,21.664,2.4672,0.94363
0.92593,21.631,2.4671,0.94368
1.1111,21.591,2.4666,0.94393
1.2963,20.82,2.4636,0.94399
1.4815,17.834,2.4504,0.94366
1.6667,14.376,2.4353,0.94395
1.8519,10.899,2.4202,0.94413
2.037,8.527,2.4097,0.94412
2.2222,4.995,2.3944,0.94423
2.4074,1.508,2.3791,0.94419
2.5926,-1.859,2.3639,0.94281
2.7778,-4.082,2.3537,0.94237
2.963,-7.77,2.339,0.94294
3.1481,-11.262,2.3237,0.94277
3.3333,-13.616,2.3137,0.94262
3.5185,-17.081,2.2987,0.94258
3.7037,-20.579,2.2833,0.94234
3.8889,-24.017,2.2682,0.94242
4.0741,-26.343,2.2581,0.9425
4.2593,-29.805,2.243,0.94215
4.4444,-33.268,2.2279,0.94202
4.6296,-36.727,2.2128,0.942
4.8148,-39.038,2.2028,0.94202
5,-42.477,2.1878,0.94177
5.1852,-45.968,2.1726,0.94157
5.3704,-48.246,2.1625,0.94154
5.5556,-51.712,2.1475,0.94132
5.7407,-55.163,2.1324,0.94119
5.9259,-58.603,2.1172,0.94101
6.1111,-61.728,2.1024,0.94007
6.2963,-63.997,2.0924,0.93995
6.4815,-67.488,2.0773,0.93964
6.6667,-70.885,2.0619,0.93971
6.8519,-74.309,2.047,0.93925
7.037,-77.73,2.0317,0.93912
7.2222,-80.014,2.0217,0.93907
7.4074,-83.429,2.0064,0.93886
7.5926,-86.812,1.9915,0.93854
7.7778,-90.251,1.9762,0.93853
7.963,-93.671,1.9609,0.93842
8.1481,-95.916,1.9507,0.93845
8.3333,-99.535,1.9369,0.93867
8.5185,-102.94,1.9215,0.93857
8.7037,-106.36,1.9061,0.93869
8.8889,-108.62,1.8958,0.93872
9.0741,-112.01,1.8803,0.93895
9.2593,-114.28,1.8701,0.93895
9.4444,-117.68,1.8547,0.93932
9.6296,-121.08,1.8392,0.93947
9.8148,-124.52,1.8233,0.93958
10,-126.77,1.8133,0.93981
