0.17857,-49.126,2.4019,0.8363
0.35714,-49.125,2.4021,0.83638
0.53571,-49.122,2.4021,0.83632
0.71429,-49.094,2.4019,0.83637
0.89286,-48.989,2.3993,0.83618
1.0714,-46.488,2.3831,0.84149
1.25,-43.558,2.3571,0.84749
1.4286,-42.119,2.3445,0.85036
1.6071,-39.899,2.3256,0.85629
1.7857,-37.719,2.3062,0.86068
1.9643,-36.248,2.2934,0.8638
2.1429,-34.065,2.274,0.86825
2.3214,-31.844,2.2546,0.87294
2.5,-30.376,2.2418,0.87598
2.6786,-28.185,2.2224,0.88058
2.8571,-26.721,2.2097,0.8835
3.0357,-24.5,2.1904,0.88801
3.2143,-22.277,2.1712,0.89275
3.3929,-20.1,2.152,0.89733
3.5714,-18.701,2.1395,0.90037
3.75,-16.304,2.1189,0.90629
3.9286,-14.091,2.0997,0.91068
4.1071,-12.597,2.0869,0.91371
4.2857,-10.41,2.0678,0.91836
4.4643,-8.204,2.0487,0.9228
4.6429,-5.959,2.0296,0.92724
4.8214,-4.459,2.0166,0.93025
5,-2.222,1.9973,0.93465
5.1786,-0.081,1.9793,0.93807
5.3571,1.394,1.9666,0.94111
5.5357,3.72,1.9476,0.94421
5.7143,5.184,1.9355,0.94803
5.8929,7.403,1.9166,0.9524
6.0714,9.65,1.8975,0.95705
6.25,11.88,1.8783,0.96145
6.4286,13.355,1.8654,0.9644
6.6071,15.587,1.8465,0.9689
6.7857,17.82,1.8274,0.9732
6.9643,19.302,1.8151,0.97616
7.1429,21.53,1.7958,0.98073
7.3214,23.748,1.7768,0.98515
7.5,25.287,1.765,0.98659
7.6786,27.516,1.746,0.99096
7.8571,29.763,1.7272,0.9952
8.0357,31.277,1.7146,0.99805
8.2143,33.483,1.6957,1.0024
8.3929,35.731,1.6769,1.0067
8.5714,37.213,1.664,1.0096
8.75,39.492,1.6454,1.0138
8.9286,41.623,1.626,1.019
9.1071,43.127,1.6135,1.0218
9.2857,45.35,1.5949,1.026
9.4643,47.615,1.5759,1.0304
9.6429,49.112,1.5636,1.0332
9.8214,51.328,1.5451,1.0376
10,53.573,1.5264,1.0417
